aX,aY,aZ
1107,58,-1092
1107,58,-1092
1107,58,-1092
1107,58,-1092
1092,33,-1025
1092,33,-1025
1092,33,-1025
1092,33,-1025
1092,33,-1025
1092,33,-1025
1092,33,-1025
1092,33,-1025
1092,33,-1025
1103,65,-957
1103,65,-957
1103,65,-957
1089,3,-971
1089,3,-971
1089,3,-971
1089,3,-971
1089,3,-971
1089,3,-971
1089,3,-971
1089,3,-971
1089,3,-971
1089,3,-971
1089,3,-971
1089,3,-971
1089,3,-971
1089,3,-971
1089,3,-971
1133,-26,-1048
1133,-26,-1048
1133,-26,-1048
1206,-25,-1083
1206,-25,-1083
1206,-25,-1083
1206,-25,-1083
1206,-25,-1083
1206,-25,-1083
1206,-25,-1083
1206,-25,-1083
1219,-26,-998
1219,-26,-998
1219,-26,-998
1219,-26,-998
1219,-26,-998
1219,-26,-998
1219,-26,-998
1219,-26,-998
1219,-26,-998
1219,-26,-998
1219,-26,-998
1219,-26,-998
1129,16,-947
1083,84,-878
1083,84,-878
1083,84,-878
1083,84,-878
1083,84,-878
1083,84,-878
1083,84,-878
1083,84,-878
1083,84,-878
1083,84,-878
1083,84,-878
1083,84,-878
1108,131,-763
1108,131,-763
1108,131,-763
1108,131,-763
1108,131,-763
1108,131,-763
1108,131,-763
1108,131,-763
1108,131,-763
1108,131,-763
1086,174,-705
1086,174,-705
1050,191,-719
1050,191,-719
1050,191,-719
1050,191,-719
1050,191,-719
1050,191,-719
1050,191,-719
1050,191,-719
1050,191,-719
1050,191,-719
1050,191,-719
1050,191,-719
1020,175,-723
1020,175,-723
1020,175,-723
1020,175,-723
1020,175,-723
1020,175,-723
1020,175,-723
629,43,-1278
629,43,-1278
629,43,-1278
629,43,-1278
629,43,-1278
629,43,-1278
629,43,-1278
629,43,-1278
629,43,-1278
629,43,-1278
629,43,-1278
629,43,-1278
629,43,-1278
753,34,-1347
753,34,-1347
880,64,-1386
880,64,-1386
880,64,-1386
880,64,-1386
880,64,-1386
880,64,-1386
880,64,-1386
880,64,-1386
880,64,-1386
880,64,-1386
880,64,-1386
880,64,-1386
880,64,-1386
931,83,-1413
931,83,-1413
931,83,-1413
931,83,-1413
931,83,-1413
931,83,-1413
931,83,-1413
921,82,-1385
921,82,-1385
921,82,-1385
921,82,-1385
921,82,-1385
921,82,-1385
874,68,-1298
874,68,-1298
874,68,-1298
874,68,-1298
874,68,-1298
874,68,-1298
874,68,-1298
874,68,-1298
874,68,-1298
874,68,-1298
874,68,-1298
874,68,-1298
874,68,-1298
786,67,-1218
786,67,-1218
764,73,-1168
764,73,-1168
764,73,-1168
764,73,-1168
764,73,-1168
764,73,-1168
764,73,-1168
764,73,-1168
764,73,-1168
764,73,-1168
764,73,-1168
859,-22,-1226
859,-22,-1226
859,-22,-1226
859,-22,-1226
859,-22,-1226
859,-22,-1226
859,-22,-1226
859,-22,-1226
859,-22,-1226
859,-22,-1226
859,-22,-1226
902,-27,-1274
902,-27,-1274
929,-1,-1209
929,-1,-1209
929,-1,-1209
929,-1,-1209
929,-1,-1209
929,-1,-1209
929,-1,-1209
929,-1,-1209
929,-1,-1209
929,-1,-1209
929,-1,-1209
929,-1,-1209
929,-1,-1209
866,21,-1139
866,21,-1139
866,21,-1139
866,21,-1139
866,21,-1139
866,21,-1139
786,26,-1036
786,26,-1036
786,26,-1036
786,26,-1036
786,26,-1036
786,26,-1036
786,26,-1036
727,30,-911
727,30,-911
727,30,-911
727,30,-911
727,30,-911
727,30,-911
727,30,-911
727,30,-911
727,30,-911
727,30,-911
727,30,-911
727,30,-911
727,30,-911
576,76,-1220
576,76,-1220
576,76,-1220
576,76,-1220
576,76,-1220
576,76,-1220
576,76,-1220
576,76,-1220
576,76,-1220
576,76,-1220
576,76,-1220
576,76,-1220
576,76,-1220
576,76,-1220
576,76,-1220
605,37,-1297
605,37,-1297
605,37,-1297
605,37,-1297
605,37,-1297
605,37,-1297
605,37,-1297
605,37,-1297
605,37,-1297
605,37,-1297
605,37,-1297
605,37,-1297
605,37,-1297
663,12,-1296
663,12,-1296
663,12,-1296
663,12,-1296
663,12,-1296
663,12,-1296
663,12,-1296
663,12,-1296
663,12,-1296
698,22,-1282
698,22,-1282
698,22,-1282
698,22,-1282
721,44,-1286
721,44,-1286
721,44,-1286
721,44,-1286
721,44,-1286
721,44,-1286
721,44,-1286
721,44,-1286
721,44,-1286
721,44,-1286
721,44,-1286
721,44,-1286
721,44,-1286
744,49,-1267
744,49,-1267
744,49,-1267
744,49,-1267
744,49,-1267
778,37,-1247
778,37,-1247
778,37,-1247
778,37,-1247
778,37,-1247
778,37,-1247
778,37,-1247
778,37,-1247
839,18,-1280
839,18,-1280
839,18,-1280
839,18,-1280
839,18,-1280
839,18,-1280
839,18,-1280
839,18,-1280
839,18,-1280
839,18,-1280
839,18,-1280
839,18,-1280
839,18,-1280
839,18,-1280
902,-2,-1365
902,-2,-1365
902,-2,-1365
902,-2,-1365
902,-2,-1365
902,-2,-1365
902,-2,-1365
902,-2,-1365
902,-2,-1365
902,-2,-1365
902,-2,-1365
902,-2,-1365
902,-2,-1365
904,20,-1312
904,20,-1312
904,20,-1312
904,20,-1312
904,20,-1312
904,20,-1312
904,20,-1312
904,20,-1312
795,73,-1241
795,73,-1241
795,73,-1241
795,73,-1241
795,73,-1241
717,88,-1147
717,88,-1147
717,88,-1147
717,88,-1147
717,88,-1147
717,88,-1147
717,88,-1147
717,88,-1147
717,88,-1147
717,88,-1147
717,88,-1147
717,88,-1147
681,100,-1262
681,100,-1262
681,100,-1262
681,100,-1262
681,100,-1262
681,100,-1262
681,100,-1262
681,100,-1262
681,100,-1262
605,119,-1179
605,119,-1179
605,119,-1179
605,119,-1179
691,67,-1141
691,67,-1141
691,67,-1141
691,67,-1141
691,67,-1141
691,67,-1141
691,67,-1141
691,67,-1141
691,67,-1141
691,67,-1141
691,67,-1141
691,67,-1141
691,67,-1141
710,51,-1192
710,51,-1192
710,51,-1192
710,51,-1192
710,51,-1192
756,84,-1277
756,84,-1277
756,84,-1277
756,84,-1277
756,84,-1277
756,84,-1277
756,84,-1277
756,84,-1277
756,84,-1277
829,113,-1264
829,113,-1264
829,113,-1264
829,113,-1264
829,113,-1264
829,113,-1264
829,113,-1264
829,113,-1264
829,113,-1264
829,113,-1264
829,113,-1264
829,113,-1264
767,100,-1213
767,100,-1213
767,100,-1213
767,100,-1213
767,100,-1213
767,100,-1213
767,100,-1213
767,100,-1213
767,100,-1213
767,100,-1213
767,100,-1213
817,56,-1186
817,56,-1186
817,56,-1186
817,56,-1186
817,56,-1186
817,56,-1186
817,56,-1186
817,56,-1186
817,56,-1186
817,56,-1186
817,56,-1186
817,56,-1186
877,9,-1237
877,9,-1237
916,-30,-1325
916,-30,-1325
916,-30,-1325
916,-30,-1325
916,-30,-1325
916,-30,-1325
916,-30,-1325
916,-30,-1325
916,-30,-1325
916,-30,-1325
916,-30,-1325
916,-30,-1325
939,-11,-1335
939,-11,-1335
939,-11,-1335
939,-11,-1335
939,-11,-1335
939,-11,-1335
939,-11,-1335
938,18,-1271
938,18,-1271
938,18,-1271
938,18,-1271
938,18,-1271
805,79,-1179
805,79,-1179
805,79,-1179
805,79,-1179
805,79,-1179
805,79,-1179
805,79,-1179
805,79,-1179
805,79,-1179
805,79,-1179
805,79,-1179
805,79,-1179
805,79,-1179
805,79,-1179
768,87,-1058
768,87,-1058
790,-17,-1029
790,-17,-1029
902,133,-1484
902,133,-1484
902,133,-1484
902,133,-1484
902,133,-1484
902,133,-1484
902,133,-1484
958,115,-1456
958,115,-1456
958,115,-1456
958,115,-1456
958,115,-1456
958,115,-1456
1068,112,-1478
1068,112,-1478
1068,112,-1478
1068,112,-1478
1068,112,-1478
1068,112,-1478
1068,112,-1478
1068,112,-1478
1068,112,-1478
1068,112,-1478
1068,112,-1478
1107,119,-1457
1107,119,-1457
1107,119,-1457
1107,119,-1457
1107,119,-1457
1088,114,-1417
1088,114,-1417
1088,114,-1417
1088,114,-1417
1088,114,-1417
1088,114,-1417
1053,93,-1348
1053,93,-1348
1053,93,-1348
1053,93,-1348
1053,93,-1348
1053,93,-1348
1053,93,-1348
1053,93,-1348
1053,93,-1348
1053,93,-1348
1053,93,-1348
1053,93,-1348
1044,42,-1243
1044,42,-1243
1044,42,-1243
956,1,-1169
956,1,-1169
956,1,-1169
956,1,-1169
956,1,-1169
956,1,-1169
956,1,-1169
956,1,-1169
956,1,-1169
956,1,-1169
956,1,-1169
821,52,-1112
821,52,-1112
821,52,-1112
821,52,-1112
821,52,-1112
821,52,-1112
821,52,-1112
821,52,-1112
821,52,-1112
821,52,-1112
821,52,-1112
792,104,-1091
792,104,-1091
831,82,-1082
831,82,-1082
831,82,-1082
831,82,-1082
831,82,-1082
831,82,-1082
831,82,-1082
831,82,-1082
831,82,-1082
831,82,-1082
831,82,-1082
831,82,-1082
831,82,-1082
875,43,-1070
875,43,-1070
875,43,-1070
875,43,-1070
875,43,-1070
875,43,-1070
875,43,-1070
910,37,-1073
910,37,-1073
910,37,-1073
910,37,-1073
910,37,-1073
910,37,-1073
925,51,-1059
925,51,-1059
925,51,-1059
925,51,-1059
925,51,-1059
925,51,-1059
925,51,-1059
925,51,-1059
925,51,-1059
925,51,-1059
925,51,-1059
925,51,-1059
925,51,-1059
910,61,-1003
910,61,-1003
910,61,-1003
917,44,-935
917,44,-935
917,44,-935
655,95,-1344
655,95,-1344
655,95,-1344
655,95,-1344
655,95,-1344
655,95,-1344
655,95,-1344
655,95,-1344
655,95,-1344
655,95,-1344
655,95,-1344
655,95,-1344
655,95,-1344
655,95,-1344
655,95,-1344
936,57,-1468
936,57,-1468
936,57,-1468
936,57,-1468
936,57,-1468
936,57,-1468
936,57,-1468
936,57,-1468
936,57,-1468
936,57,-1468
936,57,-1468
936,57,-1468
936,57,-1468
1143,68,-1562
1143,68,-1562
1143,68,-1562
1143,68,-1562
1143,68,-1562
1143,68,-1562
1143,68,-1562
1143,68,-1562
1143,68,-1562
1198,113,-1585
1198,113,-1585
1198,113,-1585
1251,129,-1546
1251,129,-1546
1251,129,-1546
1251,129,-1546
1251,129,-1546
1251,129,-1546
1251,129,-1546
1251,129,-1546
1251,129,-1546
1251,129,-1546
1243,53,-1455
1243,53,-1455
1243,53,-1455
1243,53,-1455
1243,53,-1455
1243,53,-1455
1243,53,-1455
1243,53,-1455
1075,30,-1363
1075,30,-1363
1075,30,-1363
1075,30,-1363
948,32,-1235
948,32,-1235
948,32,-1235
948,32,-1235
948,32,-1235
948,32,-1235
948,32,-1235
948,32,-1235
948,32,-1235
948,32,-1235
948,32,-1235
948,32,-1235
948,32,-1235
948,32,-1235
866,55,-1169
866,55,-1169
866,55,-1169
866,55,-1169
829,96,-1114
829,96,-1114
829,96,-1114
829,96,-1114
829,96,-1114
829,96,-1114
829,96,-1114
829,96,-1114
829,96,-1114
802,78,-1027
802,78,-1027
802,78,-1027
802,78,-1027
802,78,-1027
802,78,-1027
802,78,-1027
802,78,-1027
802,78,-1027
802,78,-1027
802,78,-1027
802,78,-1027
802,78,-1027
911,70,-1026
911,70,-1026
911,70,-1026
911,70,-1026
911,70,-1026
911,70,-1026
911,70,-1026
911,70,-1026
911,70,-1026
911,70,-1026
911,70,-1026
911,70,-1026
911,70,-1026
957,118,-1036
957,118,-1036
957,118,-1036
957,118,-1036
814,80,-1368
814,80,-1368
814,80,-1368
814,80,-1368
814,80,-1368
814,80,-1368
841,145,-1399
841,145,-1399
841,145,-1399
841,145,-1399
841,145,-1399
841,145,-1399
841,145,-1399
841,145,-1399
912,171,-1458
912,171,-1458
912,171,-1458
912,171,-1458
912,171,-1458
912,171,-1458
912,171,-1458
912,171,-1458
912,171,-1458
912,171,-1458
912,171,-1458
912,171,-1458
924,158,-1470
924,158,-1470
910,101,-1450
910,101,-1450
910,101,-1450
910,101,-1450
910,101,-1450
910,101,-1450
910,101,-1450
910,101,-1450
910,101,-1450
910,101,-1450
928,24,-1389
928,24,-1389
928,24,-1389
928,24,-1389
928,24,-1389
928,24,-1389
928,24,-1389
928,24,-1389
928,24,-1389
928,24,-1389
928,24,-1389
928,24,-1389
962,-1,-1344
1003,8,-1373
1003,8,-1373
1003,8,-1373
1003,8,-1373
1003,8,-1373
1003,8,-1373
1003,8,-1373
1003,8,-1373
1003,8,-1373
1003,8,-1373
1003,8,-1373
1003,8,-1373
1003,8,-1373
1036,44,-1384
1036,44,-1384
1036,44,-1384
1036,44,-1384
1036,44,-1384
1036,44,-1384
1036,44,-1384
1036,44,-1384
1074,87,-1402
1074,87,-1402
1074,87,-1402
1074,87,-1402
1076,86,-1321
1076,86,-1321
1076,86,-1321
1076,86,-1321
1076,86,-1321
1076,86,-1321
1076,86,-1321
1076,86,-1321
1076,86,-1321
1076,86,-1321
1076,86,-1321
1076,86,-1321
1101,59,-1172
1101,59,-1172
1101,59,-1172
1101,59,-1172
1101,59,-1172
1022,123,-1076
1022,123,-1076
1022,123,-1076
1022,123,-1076
1022,123,-1076
1022,123,-1076
1033,150,-1027
1033,150,-1027
1033,150,-1027
1033,150,-1027
1033,150,-1027
1033,150,-1027
1033,150,-1027
1033,150,-1027
1033,150,-1027
1033,150,-1027
1033,150,-1027
1005,60,-996
1005,60,-996
1005,60,-996
1005,60,-996
1005,60,-996
873,50,-953
873,50,-953
873,50,-953
873,50,-953
666,27,-1348
666,27,-1348
628,148,-1457
628,148,-1457
628,148,-1457
628,148,-1457
628,148,-1457
628,148,-1457
628,148,-1457
628,148,-1457
628,148,-1457
628,148,-1457
628,148,-1457
680,173,-1547
680,173,-1547
680,173,-1547
680,173,-1547
680,173,-1547
680,173,-1547
680,173,-1547
680,173,-1547
680,173,-1547
680,173,-1547
680,173,-1547
702,150,-1603
723,93,-1605
723,93,-1605
723,93,-1605
723,93,-1605
723,93,-1605
723,93,-1605
723,93,-1605
723,93,-1605
723,93,-1605
723,93,-1605
723,93,-1605
723,93,-1605
723,93,-1605
723,93,-1605
756,103,-1513
756,103,-1513
756,103,-1513
756,103,-1513
756,103,-1513
756,103,-1513
756,103,-1513
805,119,-1457
805,119,-1457
805,119,-1457
805,119,-1457
805,119,-1457
867,79,-1456
867,79,-1456
867,79,-1456
867,79,-1456
867,79,-1456
867,79,-1456
867,79,-1456
867,79,-1456
867,79,-1456
867,79,-1456
867,79,-1456
867,79,-1456
867,79,-1456
942,42,-1471
942,42,-1471
942,42,-1471
945,74,-1461
945,74,-1461
945,74,-1461
945,74,-1461
945,74,-1461
945,74,-1461
945,74,-1461
945,74,-1461
945,74,-1461
945,74,-1461
859,139,-1373
859,139,-1373
859,139,-1373
859,139,-1373
859,139,-1373
859,139,-1373
859,139,-1373
859,139,-1373
859,139,-1373
859,139,-1373
859,139,-1373
859,139,-1373
876,-36,-1222
876,-36,-1222
876,-36,-1222
876,-36,-1222
876,-36,-1222
876,-36,-1222
876,-36,-1222
876,-36,-1222
876,-36,-1222
876,-36,-1222
876,-36,-1222
876,-36,-1222
877,8,-1172
877,8,-1172
877,8,-1172
877,8,-1172
877,8,-1172
877,8,-1172
877,8,-1172
877,8,-1172
877,8,-1172
877,8,-1172
931,31,-1100
931,31,-1100
931,31,-1100
931,31,-1100
939,39,-1007
939,39,-1007
939,39,-1007
939,39,-1007
980,156,-1413
980,156,-1413
980,156,-1413
980,156,-1413
980,156,-1413
980,156,-1413
1045,223,-1438
1045,223,-1438
1045,223,-1438
1045,223,-1438
1045,223,-1438
1045,223,-1438
1045,223,-1438
1062,201,-1433
1062,201,-1433
1062,201,-1433
1062,201,-1433
1062,201,-1433
1062,201,-1433
1062,201,-1433
1062,201,-1433
1062,201,-1433
1062,201,-1433
1020,114,-1367
1020,114,-1367
1020,114,-1367
1020,114,-1367
953,8,-1272
953,8,-1272
953,8,-1272
953,8,-1272
953,8,-1272
953,8,-1272
953,8,-1272
953,8,-1272
953,8,-1272
953,8,-1272
906,-72,-1191
906,-72,-1191
906,-72,-1191
906,-72,-1191
906,-72,-1191
906,-72,-1191
906,-72,-1191
906,-72,-1191
906,-72,-1191
906,-72,-1191
906,-72,-1191
906,-72,-1191
829,-35,-1082
829,-35,-1082
829,-35,-1082
829,-35,-1082
829,-35,-1082
829,-35,-1082
829,-35,-1082
829,-35,-1082
829,-35,-1082
829,-35,-1082
829,-35,-1082
829,-35,-1082
803,8,-1108
803,8,-1108
803,8,-1108
803,8,-1108
803,8,-1108
803,8,-1108
803,8,-1108
803,8,-1108
803,8,-1108
815,25,-1101
815,25,-1101
815,25,-1101
815,25,-1101
815,25,-1101
854,7,-1068
854,7,-1068
854,7,-1068
854,7,-1068
854,7,-1068
854,7,-1068
854,7,-1068
854,7,-1068
854,7,-1068
854,7,-1068
854,7,-1068
854,7,-1068
854,7,-1068
854,7,-1068
854,7,-1068
826,8,-1019
826,8,-1019
806,36,-930
806,36,-930
806,36,-930
806,36,-930
806,36,-930
806,36,-930
806,36,-930
806,36,-930
806,36,-930
806,36,-930
806,36,-930
806,36,-930
806,36,-930
967,-115,-876
967,-115,-876
967,-115,-876
967,-115,-876
967,-115,-876
967,-115,-876
967,-115,-876
967,-115,-876
932,-160,-860
932,-160,-860
932,-160,-860
932,-160,-860
904,-112,-834
904,-112,-834
912,64,-1256
912,64,-1256
912,64,-1256
912,64,-1256
893,102,-1363
893,102,-1363
893,102,-1363
893,102,-1363
893,102,-1363
893,102,-1363
893,102,-1363
893,102,-1363
893,102,-1363
893,102,-1363
846,153,-1438
846,153,-1438
846,153,-1438
846,153,-1438
846,153,-1438
846,153,-1438
846,153,-1438
846,153,-1438
846,153,-1438
846,153,-1438
846,153,-1438
846,153,-1438
785,145,-1319
785,145,-1319
785,145,-1319
785,145,-1319
785,145,-1319
785,145,-1319
785,145,-1319
785,145,-1319
785,145,-1319
785,145,-1319
785,145,-1319
750,111,-1301
750,111,-1301
750,111,-1301
750,111,-1301
750,111,-1301
750,111,-1301
750,111,-1301
750,111,-1301
750,111,-1301
750,111,-1301
767,67,-1293
767,67,-1293
767,67,-1293
813,41,-1319
813,41,-1319
813,41,-1319
813,41,-1319
813,41,-1319
813,41,-1319
813,41,-1319
813,41,-1319
813,41,-1319
813,41,-1319
813,41,-1319
813,41,-1319
813,41,-1319
838,52,-1366
838,52,-1366
838,52,-1366
838,52,-1366
838,52,-1366
838,52,-1366
864,66,-1344
864,66,-1344
864,66,-1344
864,66,-1344
864,66,-1344
864,66,-1344
864,66,-1344
839,62,-1276
839,62,-1276
839,62,-1276
839,62,-1276
839,62,-1276
839,62,-1276
839,62,-1276
839,62,-1276
839,62,-1276
839,62,-1276
839,62,-1276
839,62,-1276
839,62,-1276
662,212,-1159
884,137,-1057
884,137,-1057
884,137,-1057
884,137,-1057
884,137,-1057
884,137,-1057
884,137,-1057
884,137,-1057
884,137,-1057
884,137,-1057
884,137,-1057
935,-20,-1039
935,-20,-1039
935,-20,-1039
935,-20,-1039
935,-20,-1039
935,-20,-1039
935,-20,-1039
935,-20,-1039
935,-20,-1039
935,-20,-1039
935,-20,-1039
851,-19,-1008
852,18,-981
852,18,-981
852,18,-981
852,18,-981
852,18,-981
852,18,-981
741,179,-1127
741,179,-1127
741,179,-1127
753,100,-1068
753,100,-1068
753,100,-1068
753,100,-1068
753,100,-1068
753,100,-1068
753,100,-1068
753,100,-1068
753,100,-1068
753,100,-1068
768,72,-1014
768,72,-1014
768,72,-1014
768,72,-1014
768,72,-1014
768,72,-1014
768,72,-1014
768,72,-1014
768,72,-1014
768,72,-1014
768,72,-1014
768,72,-1014
765,95,-1066
766,79,-1052
766,79,-1052
766,79,-1052
766,79,-1052
766,79,-1052
766,79,-1052
766,79,-1052
766,79,-1052
766,79,-1052
766,79,-1052
766,79,-1052
766,79,-1052
766,79,-1052
766,79,-1052
792,38,-1058
792,38,-1058
792,38,-1058
792,38,-1058
792,38,-1058
792,38,-1058
792,38,-1058
827,14,-1091
827,14,-1091
827,14,-1091
827,14,-1091
827,14,-1091
827,14,-1091
851,8,-1106
851,8,-1106
851,8,-1106
851,8,-1106
851,8,-1106
851,8,-1106
851,8,-1106
851,8,-1106
851,8,-1106
851,8,-1106
851,8,-1106
851,8,-1106
851,8,-1106
851,8,-1106
851,8,-1106
870,8,-1122
885,2,-1135
885,2,-1135
885,2,-1135
885,2,-1135
885,2,-1135
885,2,-1135
885,2,-1135
885,2,-1135
885,2,-1135
885,2,-1135
885,2,-1135
885,2,-1135
885,2,-1135
899,-19,-1148
899,-19,-1148
899,-19,-1148
899,-19,-1148
899,-19,-1148
899,-19,-1148
899,-19,-1148
899,-19,-1148
899,-19,-1148
919,-34,-1137
919,-34,-1137
919,-34,-1137
919,-34,-1137
929,-35,-1086
929,-35,-1086
929,-35,-1086
929,-35,-1086
929,-35,-1086
929,-35,-1086
929,-35,-1086
929,-35,-1086
929,-35,-1086
929,-35,-1086
929,-35,-1086
929,-35,-1086
912,-34,-1018
912,-34,-1018
912,-34,-1018
912,-34,-1018
912,-34,-1018
879,-5,-974
879,-5,-974
879,-5,-974
879,-5,-974
879,-5,-974
879,-5,-974
879,-5,-974
705,133,-1079
705,133,-1079
705,133,-1079
754,126,-1131
754,126,-1131
754,126,-1131
754,126,-1131
754,126,-1131
754,126,-1131
754,126,-1131
754,126,-1131
754,126,-1131
754,126,-1131
883,76,-1038
883,76,-1038
883,76,-1038
883,76,-1038
883,76,-1038
883,76,-1038
883,76,-1038
883,76,-1038
883,76,-1038
883,76,-1038
883,76,-1038
883,76,-1038
1006,54,-1025
1064,26,-1126
1064,26,-1126
1064,26,-1126
1064,26,-1126
1064,26,-1126
1064,26,-1126
1064,26,-1126
1064,26,-1126
1064,26,-1126
1064,26,-1126
1064,26,-1126
1064,26,-1126
1118,-11,-1124
1118,-11,-1124
1118,-11,-1124
1118,-11,-1124
1118,-11,-1124
1118,-11,-1124
1118,-11,-1124
1118,-11,-1124
1118,-11,-1124
1158,-43,-1113
1158,-43,-1113
1143,-23,-1111
1143,-23,-1111
1143,-23,-1111
1143,-23,-1111
1143,-23,-1111
1143,-23,-1111
1143,-23,-1111
1143,-23,-1111
1143,-23,-1111
1143,-23,-1111
1143,-23,-1111
1169,-11,-1059
1169,-11,-1059
1169,-11,-1059
1169,-11,-1059
1169,-11,-1059
1169,-11,-1059
1169,-11,-1059
1251,-38,-1055
1251,-38,-1055
1251,-38,-1055
1251,-38,-1055
1279,-37,-1052
1279,-37,-1052
1279,-37,-1052
1279,-37,-1052
1279,-37,-1052
1279,-37,-1052
1279,-37,-1052
1279,-37,-1052
1279,-37,-1052
1279,-37,-1052
1279,-37,-1052
1286,-39,-1009
1286,-39,-1009
1286,-39,-1009
1286,-39,-1009
1286,-39,-1009
1286,-39,-1009
1252,-24,-938
1252,-24,-938
1252,-24,-938
1252,-24,-938
1252,-24,-938
1252,-24,-938
1194,-10,-883
1194,-10,-883
1194,-10,-883
1194,-10,-883
1194,-10,-883
1194,-10,-883
1194,-10,-883
1194,-10,-883
1194,-10,-883
1194,-10,-883
1194,-10,-883
1194,-10,-883
1142,15,-817
1142,15,-817
1142,15,-817
1090,39,-744
1090,39,-744
1090,39,-744
1090,39,-744
1090,39,-744
1090,39,-744
1090,39,-744
1090,39,-744
1090,39,-744
1090,39,-744
903,161,-1379
903,161,-1379
903,161,-1379
903,161,-1379
903,161,-1379
903,161,-1379
903,161,-1379
1009,126,-1277
1009,126,-1277
1009,126,-1277
1009,126,-1277
1009,126,-1277
1009,126,-1277
978,147,-1290
978,147,-1290
978,147,-1290
978,147,-1290
978,147,-1290
978,147,-1290
978,147,-1290
978,147,-1290
978,147,-1290
978,147,-1290
978,147,-1290
978,147,-1290
909,165,-1324
909,165,-1324
909,165,-1324
859,105,-1312
859,105,-1312
859,105,-1312
859,105,-1312
859,105,-1312
859,105,-1312
859,105,-1312
859,105,-1312
864,34,-1269
864,34,-1269
864,34,-1269
864,34,-1269
864,34,-1269
864,34,-1269
864,34,-1269
864,34,-1269
864,34,-1269
864,34,-1269
864,34,-1269
864,34,-1269
864,34,-1269
864,34,-1269
968,-17,-1187
968,-17,-1187
968,-17,-1187
968,-17,-1187
968,-17,-1187
968,-17,-1187
968,-17,-1187
968,-17,-1187
968,-17,-1187
968,-17,-1187
968,-17,-1187
968,-17,-1187
1033,-16,-1184
1033,-16,-1184
1033,-16,-1184
1033,-16,-1184
1033,-16,-1184
1033,-16,-1184
1033,-16,-1184
1033,-16,-1184
1033,-16,-1184
1102,-2,-1146
1102,-2,-1146
1115,5,-1107
1115,5,-1107
1115,5,-1107
1115,5,-1107
1115,5,-1107
1115,5,-1107
1115,5,-1107
1115,5,-1107
1115,5,-1107
1115,5,-1107
1115,5,-1107
1115,5,-1107
1115,5,-1107
1020,86,-1058
1020,86,-1058
1020,86,-1058
1020,86,-1058
1020,86,-1058
1020,86,-1058
1020,86,-1058
1128,60,-981
1128,60,-981
1128,60,-981
1128,60,-981
1128,60,-981
1128,60,-981
1146,12,-962
1146,12,-962
1146,12,-962
1146,12,-962
1146,12,-962
1146,12,-962
1146,12,-962
1146,12,-962
1146,12,-962
1146,12,-962
1146,12,-962
1146,12,-962
1146,12,-962
1097,25,-937
1097,25,-937
1097,25,-937
1099,42,-876
1099,42,-876
1099,42,-876
1099,42,-876
555,-1,-1491
555,-1,-1491
555,-1,-1491
555,-1,-1491
555,-1,-1491
555,-1,-1491
555,-1,-1491
555,-1,-1491
607,-9,-1575
607,-9,-1575
607,-9,-1575
607,-9,-1575
607,-9,-1575
607,-9,-1575
607,-9,-1575
707,40,-1660
707,40,-1660
707,40,-1660
707,40,-1660
707,40,-1660
707,40,-1660
707,40,-1660
707,40,-1660
707,40,-1660
707,40,-1660
707,40,-1660
707,40,-1660
707,40,-1660
825,120,-1687
825,120,-1687
894,149,-1692
894,149,-1692
894,149,-1692
894,149,-1692
894,149,-1692
894,149,-1692
894,149,-1692
894,149,-1692
894,149,-1692
894,149,-1692
943,136,-1620
943,136,-1620
943,136,-1620
943,136,-1620
943,136,-1620
943,136,-1620
943,136,-1620
943,136,-1620
943,136,-1620
943,136,-1620
943,136,-1620
943,136,-1620
819,98,-1575
819,98,-1575
819,98,-1575
819,98,-1575
819,98,-1575
819,98,-1575
819,98,-1575
819,98,-1575
819,98,-1575
819,98,-1575
819,98,-1575
819,98,-1575
819,98,-1575
702,117,-1476
702,117,-1476
702,117,-1476
702,117,-1476
702,117,-1476
702,117,-1476
702,117,-1476
702,117,-1476
569,125,-1387
569,125,-1387
569,125,-1387
569,125,-1387
336,310,-1300
336,310,-1300
336,310,-1300
336,310,-1300
336,310,-1300
336,310,-1300
336,310,-1300
336,310,-1300
336,310,-1300
336,310,-1300
336,310,-1300
336,310,-1300
578,211,-1214
578,211,-1214
578,211,-1214
578,211,-1214
578,211,-1214
578,211,-1214
740,-58,-1246
740,-58,-1246
740,-58,-1246
740,-58,-1246
740,-58,-1246
740,-58,-1246
737,-74,-1260
737,-74,-1260
737,-74,-1260
737,-74,-1260
737,-74,-1260
737,-74,-1260
737,-74,-1260
737,-74,-1260
737,-74,-1260
737,-74,-1260
737,-74,-1260
737,-74,-1260
802,6,-1212
802,6,-1212
802,6,-1212
769,162,-1117
769,162,-1117
769,162,-1117
813,16,-1531
813,16,-1531
813,16,-1531
813,16,-1531
795,78,-1429
795,78,-1429
795,78,-1429
795,78,-1429
795,78,-1429
795,78,-1429
795,78,-1429
795,78,-1429
795,78,-1429
795,78,-1429
795,78,-1429
685,151,-1296
685,151,-1296
685,151,-1296
685,151,-1296
685,151,-1296
685,151,-1296
685,151,-1296
685,151,-1296
685,151,-1296
685,151,-1296
685,151,-1296
689,192,-1345
764,168,-1344
764,168,-1344
764,168,-1344
764,168,-1344
764,168,-1344
764,168,-1344
764,168,-1344
764,168,-1344
764,168,-1344
764,168,-1344
764,168,-1344
